Run Type,Dataset,Accuracy,Precision,Recall,F1 Score,Disparate Impact,Statistical Parity Difference,PPV Parity,FPR Parity
DSP,Income Census,0.8488230743728589,0.7174119885823026,0.6608238387379491,0.6879562043795621,0.3589947942816373,-0.2036429050424906,0.06457643550107472,0.10925452917973509
DSP,German Credit,0.78,0.8177777777777778,0.8803827751196173,0.847926267281106,0.8806451612903226,-0.08525345622119818,0.051587301587301626,0.3120204603580563
DSP,Recidivism Compass,0.6822170900692841,0.6988505747126437,0.7555923777961889,0.7261146496815286,0.8315486993345432,-0.10562351825509719,0.028650403650403722,0.18717327553232177
