Run Type,Dataset,Accuracy,Precision,Recall,F1 Score,Disparate Impact,Statistical Parity Difference,PPV Parity,FPR Parity
DSP,Income Census,0.8384351862084208,0.6933962264150944,0.6441717791411042,0.667878237164925,0.3589947942816373,-0.2036429050424906,0.010744719522653323,0.10195075351463012
DSP,German Credit,0.7533333333333333,0.7647058823529411,0.9330143540669856,0.8405172413793104,0.8806451612903226,-0.08525345622119818,0.004680674017058406,0.24232736572890023
DSP,Recidivism Compass,0.6438799076212471,0.6841216216216216,0.6710853355426678,0.6775407779171895,0.8315486993345432,-0.10562351825509719,0.057874659400544926,0.09288537549407111
